UNIDAD;NEGOCIO;LINEA/PROCESO;Periodo Admon;FUENTE INFORMACIÓN;Suma de VALOR ANTES IVA
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/06;Ppto;70695292,43
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/07;Ppto;15337775,78
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/08;Ppto;60836481,19
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/09;Ppto;72257900,28
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/10;Ppto;69412929,23
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/11;Ppto;80433327,13
FINANCIAMIENTO Y ALIANZAS;CONVENIOS Y ALIANZAS;MEDIOS DE PAGO;2023/12;Ppto;75848817,3
FINANCIAMIENTO Y ALIANZAS;CREDITO SOCIAL;ADMON CREDITO;2023/01;Ejecutado;371239908
FINANCIAMIENTO Y ALIANZAS;CREDITO SOCIAL;CREDITO SOCIAL;2023/01;Ejecutado;240752313
FINANCIAMIENTO Y ALIANZAS;MEDIOS DE PAGO;MEDIOS DE PAGO;2023/01;Ejecutado;4732002
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/01;Ejecutado;59260353
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/01;Ppto;71328030,76
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/02;Ppto;69238350,94
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/03;Ppto;84855325,51
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/04;Ppto;99697577,77
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/05;Ppto;98215462,48
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/06;Ppto;93911654,55
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/07;Ppto;83240501,51
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/08;Ppto;69724995,88
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/09;Ppto;278431225,1
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/10;Ppto;74980979,39
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/11;Ppto;83310914,06
FINANCIAMIENTO Y ALIANZAS;OPERADOR;MI PLANILLA;2023/12;Ppto;72819013,44
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/01;Ppto;701475691,3
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/02;Ppto;1223432969
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/03;Ppto;1422795224
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/04;Ppto;685754646
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/05;Ppto;635929524,2
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/06;Ppto;608398572,9
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/07;Ppto;705231519,3
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/08;Ppto;719980302,7
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/09;Ppto;884312499,5
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/10;Ppto;737558110
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/11;Ppto;746637118,3
FINANCIAMIENTO Y ALIANZAS;SERVICIOS FINANCIEROS;CREDITO SOCIAL;2023/12;Ppto;752574720,8
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/01;Ejecutado;2
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/04;Ppto;468640000
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/05;Ppto;605000000
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/06;Ppto;605000000
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/07;Ppto;335000000
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/08;Ppto;573000000
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/09;Ppto;573000000
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/10;Ppto;573000000
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/11;Ppto;238000000
SALUD;ADMON UNIDAD SALUD;PROYECTOS DE TECNOLOGIA;2023/12;Ppto;237800000
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/01;Ejecutado;1203461951
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/01;Ppto;1410057683
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/02;Ppto;1274727659
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/03;Ppto;1059766277
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/04;Ppto;637049653,8
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/05;Ppto;621338287,3
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/06;Ppto;607225786
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/07;Ppto;814619620,8
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/08;Ppto;1004567466
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/09;Ppto;925983907,1
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/10;Ppto;1003665427
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/11;Ppto;1024577130
SALUD;ASEGURAMIENTO SALUD;ADMINISTRACION EPS;2023/12;Ppto;1017694550
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/01;Ejecutado;170
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/01;Ppto;1065,136493
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/02;Ppto;603,4234409
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/03;Ppto;4679,099853
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/04;Ppto;525,657467
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/05;Ppto;505,0093217
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/06;Ppto;637,1974267
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/07;Ppto;1090,606816
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/08;Ppto;560,671809
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/09;Ppto;240,4884254
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/10;Ppto;224,1264928
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/11;Ppto;206,0625945
SALUD;ASEGURAMIENTO SALUD;CONTRIBUTIVO NO POS;2023/12;Ppto;235,1662204
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/01;Ejecutado;340
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/01;Ppto;2130,272987
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/02;Ppto;1206,846882
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/03;Ppto;9358,199705
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/04;Ppto;1051,314934
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/05;Ppto;1010,018643
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/06;Ppto;1274,394853
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/07;Ppto;2181,213631
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/08;Ppto;1121,343618
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/09;Ppto;480,9768508
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/10;Ppto;448,2529855
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/11;Ppto;412,1251889
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO CONVENIOS;2023/12;Ppto;470,3324407
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/01;Ejecutado;81665251
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/01;Ppto;78987141,12
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/02;Ppto;82634064,14
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/03;Ppto;137060359,8
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/04;Ppto;87522462,04
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/05;Ppto;84875330,46
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/06;Ppto;107200098,9
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/07;Ppto;83869463,91
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/08;Ppto;96112782,46
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/09;Ppto;71013879,48
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/10;Ppto;89272417,23
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/11;Ppto;90190725,89
SALUD;ASEGURAMIENTO SALUD;PLAN COMPLEMENTARIO INDIVIDUAL;2023/12;Ppto;91133652,48
SALUD;CONVENIOS SALUD;INMUNIZACION;2023/01;Ejecutado;550872
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/01;Ejecutado;21520335
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/01;Ppto;38111212,23
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/02;Ppto;12700928,74
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/03;Ppto;74705385,22
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/04;Ppto;11668128,97
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/05;Ppto;11133795,21
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/06;Ppto;36223940,09
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/07;Ppto;18769301,86
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/08;Ppto;15742941,58
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/09;Ppto;18398182,75
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/10;Ppto;16622566,2
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/11;Ppto;16899165,63
SALUD;PRESTACION SALUD;ADMINISTRACION IPS;2023/12;Ppto;17220978,26
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/01;Ejecutado;2189888
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/01;Ppto;2648079,571
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/02;Ppto;2405513,116
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/03;Ppto;8301889,188
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/04;Ppto;2582587,165
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/05;Ppto;29902626,82
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/06;Ppto;3594413,966
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/07;Ppto;2537863,076
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/08;Ppto;1501740,179
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/09;Ppto;1839333,931
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/10;Ppto;2091752,038
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/11;Ppto;9948988,918
SALUD;PRESTACION SALUD;APOYO DIAGNOSTICO;2023/12;Ppto;1903352,396
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/01;Ejecutado;7511
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/01;Ppto;1135,759116
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/02;Ppto;673,992126
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/03;Ppto;7638944,206
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/04;Ppto;552,6732474
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/05;Ppto;533,8490201
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/06;Ppto;1034,745378
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/07;Ppto;1147,537627
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/08;Ppto;580,2006747
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/09;Ppto;262,7127332
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/10;Ppto;240,8343395
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/11;Ppto;221,7270543
SALUD;PRESTACION SALUD;CENTRAL DE URGENCIAS;2023/12;Ppto;249,755797
SALUD;PRESTACION SALUD;CIRUGIA;2023/01;Ejecutado;10461873
SALUD;PRESTACION SALUD;CIRUGIA;2023/01;Ppto;12178153,02
SALUD;PRESTACION SALUD;CIRUGIA;2023/02;Ppto;7846806,289
SALUD;PRESTACION SALUD;CIRUGIA;2023/03;Ppto;80692997,46
SALUD;PRESTACION SALUD;CIRUGIA;2023/04;Ppto;7811070,694
SALUD;PRESTACION SALUD;CIRUGIA;2023/05;Ppto;10784464,33
SALUD;PRESTACION SALUD;CIRUGIA;2023/06;Ppto;25604702,73
SALUD;PRESTACION SALUD;CIRUGIA;2023/07;Ppto;10930297,44
SALUD;PRESTACION SALUD;CIRUGIA;2023/08;Ppto;10075324,57
SALUD;PRESTACION SALUD;CIRUGIA;2023/09;Ppto;16718549,9
SALUD;PRESTACION SALUD;CIRUGIA;2023/10;Ppto;9571492,68
SALUD;PRESTACION SALUD;CIRUGIA;2023/11;Ppto;17815497,18
SALUD;PRESTACION SALUD;CIRUGIA;2023/12;Ppto;9810337,344
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/01;Ejecutado;2485287
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/01;Ppto;213346,7103
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/02;Ppto;142014,069
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/03;Ppto;2036058,417
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/04;Ppto;150600,405
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/05;Ppto;166333,9429
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/06;Ppto;1563208,996
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/07;Ppto;572489,1946
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/08;Ppto;385089,4806
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/09;Ppto;507321,665
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/10;Ppto;423840,5675
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/11;Ppto;439684,1877
SALUD;PRESTACION SALUD;CPAP - BPAP;2023/12;Ppto;452045,1777
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/01;Ejecutado;3050556
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/01;Ppto;4136809,498
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/02;Ppto;2357475,153
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/03;Ppto;11472802,18
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/04;Ppto;2385881,04
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/05;Ppto;2427966,208
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/06;Ppto;6316346,036
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/07;Ppto;3281328,136
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/08;Ppto;2528205,149
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/09;Ppto;2805635,169
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/10;Ppto;2476522,177
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/11;Ppto;10426350,91
SALUD;PRESTACION SALUD;ESTERILIZACION;2023/12;Ppto;2394406,044
SALUD;PRESTACION SALUD;INMUNIZACION;2023/01;Ejecutado;5807084
SALUD;PRESTACION SALUD;INMUNIZACION;2023/01;Ppto;10157691,6
SALUD;PRESTACION SALUD;INMUNIZACION;2023/02;Ppto;4807805,304
SALUD;PRESTACION SALUD;INMUNIZACION;2023/03;Ppto;17797662,41
SALUD;PRESTACION SALUD;INMUNIZACION;2023/04;Ppto;4765593,305
SALUD;PRESTACION SALUD;INMUNIZACION;2023/05;Ppto;5046473,654
SALUD;PRESTACION SALUD;INMUNIZACION;2023/06;Ppto;12799641,83
SALUD;PRESTACION SALUD;INMUNIZACION;2023/07;Ppto;5357268,459
SALUD;PRESTACION SALUD;INMUNIZACION;2023/08;Ppto;5560578,05
SALUD;PRESTACION SALUD;INMUNIZACION;2023/09;Ppto;28095108,34
SALUD;PRESTACION SALUD;INMUNIZACION;2023/10;Ppto;5507910,68
SALUD;PRESTACION SALUD;INMUNIZACION;2023/11;Ppto;13563638,58
SALUD;PRESTACION SALUD;INMUNIZACION;2023/12;Ppto;5422812,882
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/01;Ejecutado;26246787
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/01;Ppto;30769407,18
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/02;Ppto;24026311
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/03;Ppto;140188039,4
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/04;Ppto;25057474,41
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/05;Ppto;28970113,29
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/06;Ppto;74269424,32
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/07;Ppto;26809095,32
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/08;Ppto;26445757,58
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/09;Ppto;31183430,2
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/10;Ppto;25585054,33
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/11;Ppto;33043315,13
SALUD;PRESTACION SALUD;LABORATORIO CLINICO;2023/12;Ppto;24414706,05
SALUD;PRESTACION SALUD;OTROS IPS;2023/01;Ejecutado;739
SALUD;PRESTACION SALUD;OTROS IPS;2023/01;Ppto;1280,367342
SALUD;PRESTACION SALUD;OTROS IPS;2023/02;Ppto;818,4899096
SALUD;PRESTACION SALUD;OTROS IPS;2023/03;Ppto;6893,269562
SALUD;PRESTACION SALUD;OTROS IPS;2023/04;Ppto;607,9912738
SALUD;PRESTACION SALUD;OTROS IPS;2023/05;Ppto;592,9017358
SALUD;PRESTACION SALUD;OTROS IPS;2023/06;Ppto;1848,772135
SALUD;PRESTACION SALUD;OTROS IPS;2023/07;Ppto;1264,110241
SALUD;PRESTACION SALUD;OTROS IPS;2023/08;Ppto;620,1883519
SALUD;PRESTACION SALUD;OTROS IPS;2023/09;Ppto;308,2196492
SALUD;PRESTACION SALUD;OTROS IPS;2023/10;Ppto;275,0456446
SALUD;PRESTACION SALUD;OTROS IPS;2023/11;Ppto;253,8019007
SALUD;PRESTACION SALUD;OTROS IPS;2023/12;Ppto;279,6296919
SALUD;PRESTACION SALUD;PATOLOGIA;2023/01;Ejecutado;3830258
SALUD;PRESTACION SALUD;PATOLOGIA;2023/01;Ppto;5113326,14
SALUD;PRESTACION SALUD;PATOLOGIA;2023/02;Ppto;2597841,933
SALUD;PRESTACION SALUD;PATOLOGIA;2023/03;Ppto;26138054,63
SALUD;PRESTACION SALUD;PATOLOGIA;2023/04;Ppto;2650627,469
SALUD;PRESTACION SALUD;PATOLOGIA;2023/05;Ppto;2878528,255
SALUD;PRESTACION SALUD;PATOLOGIA;2023/06;Ppto;10937759,45
SALUD;PRESTACION SALUD;PATOLOGIA;2023/07;Ppto;2901953,276
SALUD;PRESTACION SALUD;PATOLOGIA;2023/08;Ppto;2989838,062
SALUD;PRESTACION SALUD;PATOLOGIA;2023/09;Ppto;6174513,682
SALUD;PRESTACION SALUD;PATOLOGIA;2023/10;Ppto;2968350,174
SALUD;PRESTACION SALUD;PATOLOGIA;2023/11;Ppto;10867555,35
SALUD;PRESTACION SALUD;PATOLOGIA;2023/12;Ppto;2889937,632
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/01;Ejecutado;5338120
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/01;Ppto;9340769,191
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/02;Ppto;6164574,296
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/03;Ppto;44153729,92
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/04;Ppto;5915954,627
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/05;Ppto;5840712,93
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/06;Ppto;13879445,41
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/07;Ppto;7016032,439
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/08;Ppto;8001170,172
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/09;Ppto;7259973,88
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/10;Ppto;7449349,184
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/11;Ppto;7821310,77
SALUD;PRESTACION SALUD;SALUD EMPRESARIAL Y OCUPACIONAL;2023/12;Ppto;7842800,243
SALUD;PRESTACION SALUD;SALUD ORAL;2023/01;Ejecutado;56393771
SALUD;PRESTACION SALUD;SALUD ORAL;2023/01;Ppto;80830708,32
SALUD;PRESTACION SALUD;SALUD ORAL;2023/02;Ppto;78249965,63
SALUD;PRESTACION SALUD;SALUD ORAL;2023/03;Ppto;167425436,7
SALUD;PRESTACION SALUD;SALUD ORAL;2023/04;Ppto;77129980,83
SALUD;PRESTACION SALUD;SALUD ORAL;2023/05;Ppto;79577370,04
SALUD;PRESTACION SALUD;SALUD ORAL;2023/06;Ppto;108038665,4
SALUD;PRESTACION SALUD;SALUD ORAL;2023/07;Ppto;78069412,07
SALUD;PRESTACION SALUD;SALUD ORAL;2023/08;Ppto;96961072,45
SALUD;PRESTACION SALUD;SALUD ORAL;2023/09;Ppto;79712072,43
SALUD;PRESTACION SALUD;SALUD ORAL;2023/10;Ppto;92834491,41
SALUD;PRESTACION SALUD;SALUD ORAL;2023/11;Ppto;101519830,2
SALUD;PRESTACION SALUD;SALUD ORAL;2023/12;Ppto;94075687,7
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/01;Ejecutado;191598937
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/01;Ppto;136849341,1
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/02;Ppto;125657802,2
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/03;Ppto;564990635,4
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/04;Ppto;129562421,2
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/05;Ppto;149923957,9
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/06;Ppto;281617325,6
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/07;Ppto;141570220,1
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/08;Ppto;132302837
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/09;Ppto;145952005,4
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/10;Ppto;127607157,7
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/11;Ppto;132710644,4
SALUD;PRESTACION SALUD;SERVICIOS AMBULATORIOS MEDICOS - SAM;2023/12;Ppto;121555767,3
SALUD;PRESTACION SALUD;SUMINISTROS;2023/01;Ejecutado;402706
SALUD;PRESTACION SALUD;SUMINISTROS;2023/01;Ppto;860565,2633
SALUD;PRESTACION SALUD;SUMINISTROS;2023/02;Ppto;553316,9774
SALUD;PRESTACION SALUD;SUMINISTROS;2023/03;Ppto;3515034,163
SALUD;PRESTACION SALUD;SUMINISTROS;2023/04;Ppto;602081,0138
SALUD;PRESTACION SALUD;SUMINISTROS;2023/05;Ppto;639164,8818
SALUD;PRESTACION SALUD;SUMINISTROS;2023/06;Ppto;1013316,917
SALUD;PRESTACION SALUD;SUMINISTROS;2023/07;Ppto;887854,2265
SALUD;PRESTACION SALUD;SUMINISTROS;2023/08;Ppto;702286,9599
SALUD;PRESTACION SALUD;SUMINISTROS;2023/09;Ppto;667675,4716
SALUD;PRESTACION SALUD;SUMINISTROS;2023/10;Ppto;594871,0189
SALUD;PRESTACION SALUD;SUMINISTROS;2023/11;Ppto;573759,2354
SALUD;PRESTACION SALUD;SUMINISTROS;2023/12;Ppto;636575,1569
